id,dict_id,cate_id,cate_name,big_cate_id,big_cate_name,ownership_id,ownership_name,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,inspection_time_id,inspection_time,sampling_method_id,sampling_method,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,quant_qual_type,initial_reinspect,inspect_unit_qty,inspection_frequency_id,freq_count_text,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,inspection_rate_id,inspection_rate,sampling_qty,sampling_unit_id,sampling_unit,deduct_inventory,deduct_qty,deduct_unit_id,deduct_unit,inspection_tool,standard_requirement,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,exceed_plan,inspection_method,valid_begin_date,valid_end_date,main_image,sub_images,abnormal_result_id,abnormal_result,version,mat_info,assoc_type
222,BSYB0222,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,80,翻边尺寸,29,YF00000019,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,6,14,CAN,1,6,14,CAN,空罐翻边宽度检测仪,2.20-2.70,,,23,mm,2.20,2.70,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取6罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
223,BSYB0223,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,80,翻边尺寸,29,YF00000019,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,6,14,CAN,1,6,14,CAN,空罐翻边宽度检测仪,2.20-2.70,,,23,mm,2.20,2.70,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取6罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
224,BSYB0224,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,80,翻边尺寸,29,YF00000019,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,6,14,CAN,1,6,14,CAN,空罐翻边宽度检测仪,2.20-2.70,,,23,mm,2.20,2.70,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取6罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
225,BSYB0225,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,80,翻边尺寸,29,YF00000019,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,6,14,CAN,1,6,14,CAN,空罐翻边宽度检测仪,2.20-2.70,,,23,mm,2.20,2.70,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取6罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
226,BSYB0226,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,80,翻边尺寸,29,YF00000019,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,6,14,CAN,1,6,14,CAN,空罐翻边宽度检测仪,2.30-2.55,,,23,mm,2.30,2.55,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取6罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
227,BSYB0227,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,5,启破力,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,10,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,数显拉力计,8-14,,,24,N,8,14,0,1,若有不合格，取同一托6罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。32罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
228,BSYB0228,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,5,启破力,30,YF00000020,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,6,14,CAN,1,6,14,CAN,数显拉力计,8-14,,,24,N,8,14,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取6罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
229,BSYB0229,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,9,底盖蓝点直径,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,10,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,蓝点偏移量检测尺,18±0.5mm,,,23,mm,17.5,18.5,1,1,若有不合格，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。32罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
230,BSYB0230,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,9,底盖蓝点直径,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,10,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,蓝点偏移量检测尺,18±0.5mm,,,23,mm,17.5,18.5,1,1,若有不合格，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。32罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
231,BSYB0231,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,10,底盖蓝点偏移量,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,10,等于,3,1,139,139,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,蓝点偏移量检测尺,≤2mm,,,23,mm,,2,0,1,若有不合格，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。32罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
232,BSYB0232,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,10,底盖蓝点偏移量,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,10,等于,3,1,139,139,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,蓝点偏移量检测尺,≤2mm,,,23,mm,,2,0,1,若有不合格，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。32罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
233,BSYB0233,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,11,底盖蓝点外观,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,10,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,触觉、目测检查,表面光滑、颜色在样板范围内、无划伤杂质异物等,6,粗糙/颜色不在样板范围内/划伤/杂质异物/其他,,,,,0,1,若有不合格，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。32罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
234,BSYB0234,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,11,底盖蓝点外观,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,10,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,触觉、目测检查,表面光滑、颜色在样板范围内、无划伤杂质异物等,6,粗糙/颜色不在样板范围内/划伤/杂质异物/其他,,,,,0,1,若有不合格，取同一托20罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。32罐均做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
235,BSYB0235,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,9,底盖蓝点直径,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,20,14,CAN,1,20,14,CAN,蓝点偏移量检测尺,18±0.5mm,,,23,mm,17.5,18.5,1,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取20罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
236,BSYB0236,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,9,底盖蓝点直径,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,20,14,CAN,1,20,14,CAN,蓝点偏移量检测尺,18±0.5mm,,,23,mm,17.5,18.5,1,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取20罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
237,BSYB0237,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,10,底盖蓝点偏移量,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,139,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,20,14,CAN,1,20,14,CAN,蓝点偏移量检测尺,≤2mm,,,23,mm,,2,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取20罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
238,BSYB0238,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,10,底盖蓝点偏移量,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,139,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,20,14,CAN,1,20,14,CAN,蓝点偏移量检测尺,≤2mm,,,23,mm,,2,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取20罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
239,BSYB0239,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,11,底盖蓝点外观,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,20,14,CAN,1,20,14,CAN,触觉、目测检查,表面光滑、颜色在样板范围内、无划伤杂质异物等,6,粗糙/颜色不在样板范围内/划伤/杂质异物/其他,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取20罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
240,BSYB0240,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,11,底盖蓝点外观,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,20,14,CAN,1,20,14,CAN,触觉、目测检查,表面光滑、颜色在样板范围内、无划伤杂质异物等,6,粗糙/颜色不在样板范围内/划伤/杂质异物/其他,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取20罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
241,BSYB0241,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,9,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,目测检查,清晰可辨,,,,,,,0,1,若有不合格，初检检测单元的所有商品做退货处理。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中24罐做本次检测。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
242,BSYB0242,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,9,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,目测检查,清晰可辨,,,,,,,0,1,若有不合格，初检检测单元的所有商品做退货处理。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中24罐做本次检测。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
243,BSYB0243,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,9,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,目测检查,手指擦拭2次不掉墨,,,,,,,0,1,若有不合格，初检检测单元的所有商品做退货处理。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中24罐做本次检测。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
244,BSYB0244,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,9,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,目测检查,手指擦拭2次不掉墨,,,,,,,0,1,若有不合格，初检检测单元的所有商品做退货处理。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中24罐做本次检测。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
245,BSYB0245,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,9,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,目测检查,手指擦拭2次不花码,,,,,,,0,1,若有不合格，取同一托8罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中24罐做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
246,BSYB0246,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,2,1,8,9,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,目测检查,手指擦拭2次不花码,,,,,,,0,1,若有不合格，取同一托8罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中24罐做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
247,BSYB0247,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,8,14,CAN,1,8,14,CAN,目测检查,手指擦拭2次不花码,,,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取8罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
248,BSYB0248,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,81,罐底墨码附着力,31,YF00000021,1,2,到货检测,2,,4,储运采购部,5,品管部,2,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,8,14,CAN,1,8,14,CAN,目测检查,手指擦拭2次不花码,,,,,,,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中每托取8罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
249,BSYB0249,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,1,外径尺寸,6,YC00000006,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,64.52-65.02,,,23,mm,64.52,65.02,2,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
250,BSYB0250,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,1,外径尺寸,32,YF00000022,1,2,到货检测,1,,5,品管部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,64.52-65.02,,,23,mm,64.52,65.02,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取15片复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
251,BSYB0251,32,底盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,1,外径尺寸,7,YC00000007,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,58.95-59.45,,,23,mm,58.95,59.45,2,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
252,BSYB0252,32,底盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,1,外径尺寸,33,YF00000023,1,2,到货检测,1,,5,品管部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,58.95-59.45,,,23,mm,58.95,59.45,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取15片复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
253,BSYB0253,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,2,埋头度,6,YC00000006,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,6.20-6.50,,,23,mm,6.20,6.50,2,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
254,BSYB0254,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,2,埋头度,32,YF00000022,1,2,到货检测,1,,5,品管部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,6.20-6.50,,,23,mm,6.20,6.50,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取15片复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
255,BSYB0255,32,底盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,2,埋头度,7,YC00000007,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,3.85-4.15,,,23,mm,3.85,4.15,2,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
256,BSYB0256,32,底盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,2,埋头度,33,YF00000023,1,2,到货检测,1,,5,品管部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,3.85-4.15,,,23,mm,3.85,4.15,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取15片复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
257,BSYB0257,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,3,钩边高度,6,YC00000006,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,1.80-2.20,,,23,mm,1.80,2.20,2,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
258,BSYB0258,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,3,钩边高度,32,YF00000022,1,2,到货检测,1,,5,品管部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,1.80-2.20,,,23,mm,1.80,2.20,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取15片复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
259,BSYB0259,32,底盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,3,钩边高度,7,YC00000007,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,1.90-2.20,,,23,mm,1.90,2.20,2,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
260,BSYB0260,32,底盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,3,钩边高度,33,YF00000023,1,2,到货检测,1,,5,品管部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,盖尺寸综合检测仪,1.90-2.20,,,23,mm,1.90,2.20,2,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取15片复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
261,BSYB0261,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,4,干膜重量,6,YC00000006,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,电子分析天平,35-55,,,7,mg,35,55,0,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
262,BSYB0262,56,顶盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,4,干膜重量,32,YF00000022,1,2,到货检测,1,,5,品管部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,电子分析天平,35-55,,,7,mg,35,55,0,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取15片复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
263,BSYB0263,32,底盖,3,包材,5,红牛,Q/RW-TS-001-2023,,,,4,干膜重量,7,YC00000007,1,2,到货检测,1,,5,品管部,5,品管部,1,1,1,2,等于,3,1,139,,2026-06-25 09:39:16,,,,44,批次,,,15,16,片,1,15,16,片,电子分析天平,35-55,,,7,mg,35,55,0,1,若有不合格，取同一托15片复检。,每1托为一个检测单元，取样品15片，其中3片做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
