id,wh_name,wh_code,unload,ship_condition,logistics_name,logistics_code,nation,province,city,district,town,address,longitude,latitude,fence_radius,fence_status,is_base,contact,sort,rule_type,rule_up_uid,rule_update_time,is_lock,ct_uid,up_uid,create_time,factory_code,sales_org,seller,sales_ltd,expiry_date,from_date,exp_arr,logistics_exp_arr,logistics_from_date,logistics_expiry_date,sales_unit_exp_arr,sales_unit,sales_unit_code,sales_unit_from_date,sales_unit_expiry_date
90,柳州,2044,2044 柳州数据在线,C2,华源世纪（北京）国际供应链管理有限公司,18000205,,广西壮族自治区,柳州市,柳江区,,广西长乐物流园,109.338867,24.213779,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:20,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 90, 'unload_point_id': 90, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 118, 'unload_point_id': 90, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
89,南宁,2043,2043 南宁数据在线,C1,华源世纪（北京）国际供应链管理有限公司,18000205,,广西壮族自治区,南宁市,江南区,,五一西路78号,108.25465,22.78556,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:20,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 89, 'unload_point_id': 89, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 117, 'unload_point_id': 89, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
88,海口,2042,2042 海口数据在线,B9,北京慧通达国际供应链管理有限公司,18000204,,海南省,海口市,秀英区,,兴海路19号,110.254939,20.003215,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:20,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 88, 'unload_point_id': 88, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 116, 'unload_point_id': 88, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
87,东莞,2041,2041 东莞数据在线,B8,北京慧通达国际供应链管理有限公司,18000204,,广东省,东莞市,,,东莞市贝诺保温材料有限公司,113.680351,22.970268,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:20,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 87, 'unload_point_id': 87, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 115, 'unload_point_id': 87, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
86,深圳,2040,2040 深圳数据在线,B7,北京慧通达国际供应链管理有限公司,18000204,,广东省,深圳市,宝安区,,松白路2990号,113.92099,22.69072,500,1,0,"[{'linkman': 'DZP', 'phone': '18702540396', 'id': '1', 'isTop': '1', 'isLast': '', 'isNoRemove': '1', 'sort': '0'}, {'linkman': 'admin23', 'phone': '165656565656', 'id': '2', 'isTop': '', 'isLast': '', 'isNoRemove': '', 'sort': '1'}, {'linkman': 'wxy2', 'phone': '13600000001', 'id': '3', 'isTop': '', 'isLast': '1', 'isNoRemove': '', 'sort': '2', 'shipped_out_num': '0'}]",0,1,0,,0,2,1,2024-01-10 15:25:20,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 86, 'unload_point_id': 86, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 114, 'unload_point_id': 86, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
85,三水,2039,2039 广州数据在线,B6,北京慧通达国际供应链管理有限公司,18000204,,广东省,佛山市,三水区,,瑞其仓库,112.829842,23.09082,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:20,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 85, 'unload_point_id': 85, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 113, 'unload_point_id': 85, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
84,三水外仓,2039,2039 广州数据在线,B6,北京慧通达国际供应链管理有限公司,18000204,,广东省,佛山市,三水区,,瑞其仓库,112.829842,23.09082,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:19,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 84, 'unload_point_id': 84, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 112, 'unload_point_id': 84, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
83,广州,2039,2039 广州数据在线,B6,北京慧通达国际供应链管理有限公司,18000204,,广东省,佛山市,三水区,,瑞其仓库,112.829842,23.09082,500,1,1,[],0,1,0,,0,2,2,2024-01-10 15:25:19,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 83, 'unload_point_id': 83, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 111, 'unload_point_id': 83, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
82,赣州,2053,2053 赣州数据在线,D4,北京德润平安供应链管理有限公司,18000206,,江西省,赣州市,章贡区,,弘森(北区),114.871002,25.866182,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:19,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 82, 'unload_point_id': 82, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 110, 'unload_point_id': 82, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
81,南昌,2038,2038 南昌数据在线,B5,北京德润平安供应链管理有限公司,18000206,,江西省,南昌市,南昌县,,金沙二路,115.882174,28.597795,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:19,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 81, 'unload_point_id': 81, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 109, 'unload_point_id': 81, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
80,荆州,2035,2035 荆州数据在线,B2,华源世纪（北京）国际供应链管理有限公司,18000205,,湖北省,荆州市,沙市区,,江津东路95号,112.29603,30.29163,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:19,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 80, 'unload_point_id': 80, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 108, 'unload_point_id': 80, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
79,衡阳,2034,2034 衡阳数据在线,B1,华源世纪（北京）国际供应链管理有限公司,18000205,,湖南省,衡阳市,雁峰区,,无锡市汇健物流有限公司,112.64666,26.824978,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:19,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 79, 'unload_point_id': 79, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 107, 'unload_point_id': 79, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
78,邵阳,2033,2033 邵阳数据在线,A9,华源世纪（北京）国际供应链管理有限公司,18000205,,湖南省,邵阳市,双清区,,火车北站兴隆家私城,111.536591,27.258881,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:19,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 78, 'unload_point_id': 78, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 106, 'unload_point_id': 78, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
77,长沙,2032,2032 长沙数据在线,A8,华源世纪（北京）国际供应链管理有限公司,18000205,,湖南省,长沙市,长沙县,,中脉laca形体管理会所,113.196144,28.223005,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:19,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 77, 'unload_point_id': 77, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 105, 'unload_point_id': 77, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
76,武汉,2031,2031 武汉数据在线,A7,华源世纪（北京）国际供应链管理有限公司,18000205,,湖北省,武汉市,东西湖区,,荷沙路,113.950638,30.701469,500,1,0,"[{'id': '1', 'linkman': 'DZP', 'phone': '18702540333', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",0,1,0,,0,2,1,2024-01-10 15:25:19,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 76, 'unload_point_id': 76, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 104, 'unload_point_id': 76, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
75,三水基地,0095,0095 佛山基地,42,北京慧通达国际供应链管理有限公司,18000204,,广东省,佛山市,三水区,,红牛路81号,112.83626,23.09338,500,1,1,"[{'id': '1', 'linkman': '测试', 'phone': '18702540399', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",0,1,0,,0,2,1,2024-01-10 15:25:19,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 75, 'unload_point_id': 75, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 103, 'unload_point_id': 75, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
