id,dict_id,standard_level_id,standard_level_name,process_post_id,process_post_name,process_node,check_object_name,goods_cate_id,goods_cate_name,mat_name,mat_code,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,inner_outer_inspection,quant_qual_type,initial_reinspect,sampling_check_position_id,sampling_check_position_name,inspection_cycle_id,inspection_cycle_name,inspect_unit_qty,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,push_system,start_time,can_skip_day,calculate_id,calculate_name,sampling_qty,sampling_unit_id,sampling_unit,inspection_frequency_id,inspection_frequency,inspection_rate_id,inspection_rate,inspection_tool,parameter_standard,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,abnormal_result_id,abnormal_result,exceed_plan,inspection_method,valid_begin_date,valid_end_date,is_sync,version,assoc_type
86,CMZI0086,7,集团标准,3,拆包,拆包,空罐,,,,,Q/RW-TS-001-2023,,,,43,外观,109,GF00000013,1,5,品管部,5,品管部,1,2,2,5,拆包区,2,定期检测,1,3,1,139,,2026-06-24 17:47:31,,,若有异常，需统计到异常项目及对应数量,9,托,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,无B类不合格项,20,轻度凹痕但缺陷电流合格/罐体轻微色差/内涂不匀/内涂有小气泡/内涂有轻微划痕但缺陷电流合格/罐内有焊接飞溅点/填料轻微外挤出/翻边轻度变形/罐底蓝点脏污/罐底蓝点不全/蓝点轻微划伤/翻边轻微损伤/罐身有较多补涂飞溅点/翻边轻度损伤,,,,,,50,11,退库,若复检仍发现≥5%的B类缺陷罐做退库处理。,若抽检不合格，取同一托的空罐复检1000罐外观质量。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
87,CMZI0087,7,集团标准,3,拆包,拆包,空罐检测仪,,,,,Q/RW-TS-001-2023,,,,100,设备有效性,119,无,1,,,6,生产部,1,2,1,4,拆包间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,上班后半小时内完成检测。,,,1,,,1,单次,,,,13,14,,1次/8小时,标准验证罐,验证确保样罐能检出,,,,,,,,1,10,调机,若有不合格，通知设备人员调试检测仪，直至验证合格。,将14个标准样罐模拟正常罐放入链道，验证检测仪是否将14个标准样罐全部剔除,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
88,CMZI0088,7,集团标准,7,灌装,灌装,顶盖,,,,,Q/RW-TS-001-2023,,,,43,外观,54,GC00000015,1,6,生产部,6,生产部,1,2,1,15,上盖间,1,定量检测,1,3,1,139,,2026-06-24 17:47:31,,,,9,托,0,,,1,单次,,,,11,大于等于1,,15片/托,目视,无A类不合格项,19,内涂发霉/罐内有异物/罐内有油污/罐体印刷脏/罐体外焊缝发黑/内流胶/焊缝有毛刺/砂眼/大于1cm²的凹痕/焊缝端两边错位大于0.5mm/内涂膜及焊缝补涂带有明显气泡/焊缝粉末喷涂擦伤露铁/罐体变形/罐体印刷有严重色差/罐体颜色超出标准/内印色/翻边损伤/缩颈变形/印刷图案倒置/罐身有明显划痕/翻边严重变形/罐底无蓝点/蓝点严重划伤/冷焊/漏焊/孔洞/裂口/二重卷边假封/大塌边/快口,,,,,,1,15,不合格,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
89,CMZI0089,7,集团标准,7,灌装,灌装,顶盖,,,,,Q/RW-TS-001-2023,,,,43,外观,54,GC00000015,1,6,生产部,6,生产部,1,2,1,15,上盖间,1,定量检测,1,3,1,139,,2026-06-24 17:47:31,,,,9,托,0,,,1,单次,,,,11,大于等于1,,15片/托,目视,无B类不合格项,20,轻度凹痕但缺陷电流合格/罐体轻微色差/内涂不匀/内涂有小气泡/内涂有轻微划痕但缺陷电流合格/罐内有焊接飞溅点/填料轻微外挤出/翻边轻度变形/罐底蓝点脏污/罐底蓝点不全/蓝点轻微划伤/翻边轻微损伤/罐身有较多补涂飞溅点/翻边轻度损伤,,,,,,1,15,不合格,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
90,CMZI0090,7,集团标准,7,灌装,灌装,罐体,,,,,Q/RW-TS-001-2023,,,,43,外观,55,GC00000016,1,6,生产部,6,生产部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/20分钟,目视,无印刷缺陷，无变形、划痕、皱褶，涂膜破损，无内压偏高或偏低，无倒罐,21,印刷缺陷/变形/划痕/皱褶/涂膜破损/内压偏高/内压偏低/倒罐,,,,,,1,15,不合格,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
91,CMZI0091,7,集团标准,7,灌装,灌装,封口卷封,,,,,Q/RW-TS-001-2023,,,,44,卷封外观质量,55,GC00000016,1,6,生产部,6,生产部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/20分钟,目视,卷边不完全、跳封、假封、快口、锐边、牙齿、垂唇、双线、大塌边、填料挤出等,22,卷边不完全/跳封/假封/快口/锐边/牙齿/垂唇/双线/大塌边/填料挤出/其他,,,,,,1,15,不合格,若有不合格，按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
92,CMZI0092,7,集团标准,7,灌装,灌装,灌装间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,101,注氮量,119,无,1,,,6,生产部,1,2,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,依据内压标准进行调整,,,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
93,CMZI0093,7,集团标准,7,灌装,灌装,灌装间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,102,产品灌装温度,119,无,1,,,6,生产部,1,1,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,≥85℃,,,28,℃,85,,0,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
94,CMZI0094,7,集团标准,7,灌装,灌装,灌装间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,102,产品灌装温度,119,无,1,,,5,品管部,1,1,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,目视,≥85℃,,,28,℃,85,,0,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
95,CMZI0095,7,集团标准,7,灌装,灌装,杀菌间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,103,杀菌温度,119,无,1,,,6,生产部,1,1,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,≥90℃,,,28,℃,90,,0,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
96,CMZI0096,7,集团标准,7,灌装,灌装,杀菌间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,103,杀菌温度,119,无,1,,,5,品管部,1,1,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,目视,≥90℃,,,28,℃,90,,0,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
97,CMZI0097,7,集团标准,7,灌装,灌装,杀菌间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,104,洗罐水温度,119,无,1,,,6,生产部,1,1,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,≥90℃,,,28,℃,90,,0,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
98,CMZI0098,7,集团标准,7,灌装,灌装,杀菌间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,104,洗罐水温度,119,无,1,,,5,品管部,1,1,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,目视,≥90℃,,,28,℃,90,,0,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
99,CMZI0099,7,集团标准,7,灌装,灌装,杀菌间控制柜仪表,,,,,Q/RW-TS-001-2023,,,,105,洗罐水压力,119,无,1,,,6,生产部,1,1,1,9,灌装间,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,水压(下罐槽处)：1.0-3.0bar,,,27,bar,1.0,3.0,1,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,目视检查,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
100,CMZI0100,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,106,CIP频次,119,无,1,,,5,品管部,1,2,1,,,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,,/,正常生产过程中每10天做一次CIP清洗,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,按期进行CIP清洗，确保能正常生产。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
101,CMZI0101,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,106,CIP频次,119,无,1,,,5,品管部,1,2,1,,,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,,/,灌装间内维修，若灌装机停机超过1小时，需做一次CIP清洗,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,按期进行CIP清洗，确保能正常生产。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
102,CMZI0102,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,106,CIP频次,119,无,1,,,5,品管部,1,2,1,,,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,,/,灌装间外维修，若灌装机停机超过3小时，需做一次CIP清洗,,,,,,,,1,13,调试,若有不合格，按照异常处理流程处理。,按期进行CIP清洗，确保能正常生产。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
103,CMZI0103,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,107,CIP效果,119,无,1,,,6,生产部,1,2,1,,,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/CIP,目视,卫生指标合格,,,,,,,,1,7,再次清洁,若有不合格，按照异常处理流程处理。,按期进行卫生清洁，确保能正常生产。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
104,CMZI0104,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,107,CIP效果,119,无,1,,,5,品管部,1,2,1,,,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/CIP,目视,卫生指标合格,,,,,,,,1,7,再次清洁,若有不合格，按照异常处理流程处理。,按期进行卫生清洁，确保能正常生产。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
105,CMZI0105,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,107,CIP效果,119,无,1,6,生产部,5,品管部,1,1,1,,,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/CIP,pH计,柠檬酸溶液pH:2.1-2.2,,,,,2.1,2.2,1,1,13,调试,若有不合格，按照异常处理流程处理。,pH计测量,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
106,CMZI0106,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,107,CIP效果,119,无,1,6,生产部,5,品管部,1,1,1,,,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/CIP,pH计,柠檬酸溶液循环结束后pH:2.1-2.3,,,,,2.1,2.3,1,1,13,调试,若有不合格，按照异常处理流程处理。,pH计测量,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
107,CMZI0107,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,107,CIP效果,119,无,1,6,生产部,5,品管部,1,1,1,,,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/CIP,pH计,6吨热水冲洗后pH:4.0-6.8,,,,,4.0,6.8,1,1,13,调试,若有不合格，按照异常处理流程处理。,pH计测量,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
108,CMZI0108,7,集团标准,7,灌装,灌装,CIP,,,,,Q/RW-TS-001-2023,,,,107,CIP效果,119,无,1,6,生产部,5,品管部,1,1,1,,,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/CIP,pH计,9吨热水冲洗后pH:5.2-6.8,,,,,5.2,6.8,1,1,13,调试,若有不合格，按照异常处理流程处理。,pH计测量,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
109,CMZI0109,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,67,可溶性固形物,56,GC00000017,1,6,生产部,5,品管部,1,1,1,8,灌装出口,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,开机,糖度计,普通型：12.1～12.6%,,,26,%,12.1,12.6,1,1,13,调试,若有不合格，按照异常处理流程处理。,糖度计,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
110,CMZI0110,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,67,可溶性固形物,58,GC00000019,1,6,生产部,5,品管部,1,1,1,8,灌装出口,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,开机,糖度计,普通型：12.1～12.6%,,,26,%,12.1,12.6,1,1,13,调试,若有不合格，按照异常处理流程处理。,糖度计,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
111,CMZI0111,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,67,可溶性固形物,59,GC00000020,1,6,生产部,5,品管部,1,1,1,8,灌装出口,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,开机,糖度计,强化型：15.2～15.6%,,,26,%,15.2,15.6,1,1,13,调试,若有不合格，按照异常处理流程处理。,糖度计,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
112,CMZI0112,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,108,净含量(重量),60,GC00000021,1,6,生产部,6,生产部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,岗位人员填写总克重，设置换算公式：（总克重-罐盖重量）/密度，罐盖重量由品管维护，密度由品管维护。,,,1,,,1,单次,,,,"17,18,19,20","36,40,50,55",,1次/CIP,/,单罐≥245mL(注：北京快速线灌装间有液位检测仪监控，未进行称重检测),,,19,mL,245.0,,1,1,13,调试,,称重法，根据重量换算,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
113,CMZI0113,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,108,净含量(重量),119,无,1,6,生产部,6,生产部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,岗位人员填写总克重，设置换算公式：（总克重-罐盖重量）/密度，罐盖重量由品管维护，密度由品管维护。,,,1,,,2,系统累计,,,,,,,,/,平均≥250mL(注：北京快速线灌装间有液位检测仪监控，未进行称重检测),,,19,mL,250.0,,1,1,13,调试,,称重法，根据重量换算,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
114,CMZI0114,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,108,净含量(重量),119,无,1,6,生产部,6,生产部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,岗位人员填写总克重，设置换算公式：（总克重-罐盖重量）/密度，罐盖重量由品管维护，密度由品管维护。,,,1,,,2,系统累计,,,,,,,,/,70%以上产品≥250mL(注：北京快速线灌装间有液位检测仪监控，未进行称重检测),,,19,mL,250.0,,1,1,13,调试,,称重法，根据重量换算,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
115,CMZI0115,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,86,pH,61,GC00000022,1,6,生产部,5,品管部,1,1,1,8,灌装出口,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,开机,pH计,强化型：3.30～3.40,,,,,3.3,3.4,1,1,13,调试,若有不合格，按照异常处理流程处理。,pH计,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
116,CMZI0116,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,86,pH,62,GC00000023,1,6,生产部,5,品管部,1,1,1,8,灌装出口,4,随机检测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,11,大于等于1,,开机,pH计,普通型：3.40～3.55,,,,,3.4,3.6,1,1,13,调试,若有不合格，按照异常处理流程处理。,pH计,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
117,CMZI0117,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,109,内压,119,无,0,,,,,1,1,1,7,打码区,3,实时监测,,3,1,139,,2026-06-24 17:47:31,,,,,,0,,,1,单次,,,,,,,,内压检测仪,-0.020～0.010MPa(20～25℃),,,31,MPa,-0.020,0.010,3,1,13,调试,若有不合格，按照异常处理流程处理。,内压检测仪,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
118,CMZI0118,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,76,迭接长度,63,GC00000024,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接长度(mm)≥0.90,,,23,mm,0.9,,1,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机前取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
119,CMZI0119,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,77,迭接率,63,GC00000024,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接率(%)≥55,,,26,%,55,,0,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机前取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
120,CMZI0120,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,63,GC00000024,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,盖钩、罐钩间隙(mm)≥0.1,,,23,mm,0.1,,1,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机前取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
121,CMZI0121,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,78,皱纹度,63,GC00000024,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,4,6,,1次/CIP,/,皱纹度(%)≤30,,,26,%,0,30,0,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机前取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
122,CMZI0122,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,76,迭接长度,110,GF00000014,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接长度(mm)≥0.90,,,23,mm,0.9,,1,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
123,CMZI0123,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,77,迭接率,110,GF00000014,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接率(%)≥55,,,26,%,55,,0,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
124,CMZI0124,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,110,GF00000014,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,盖钩、罐钩间隙(mm)≥0.1,,,23,mm,0.1,,1,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
125,CMZI0125,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,78,皱纹度,111,GF00000015,1,6,生产部,5,品管部,1,1,2,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,4,6,,1次/CIP,/,皱纹度(%)≤30,,,26,%,0,30,0,1,13,调试,若仍有不合格，应进行调试，直至调试合格。,使用卷封投影仪对随机抽取的样品进行复检。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
126,CMZI0126,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,76,迭接长度,64,GC00000025,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接长度(mm)≥0.90,,,23,mm,0.9,,1,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机运行60分钟内取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
127,CMZI0127,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,77,迭接率,64,GC00000025,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,迭接率(%)≥55,,,26,%,55,,0,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机运行60分钟内取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
128,CMZI0128,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,64,GC00000025,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,14,18,,1次/CIP,卷封投影仪,盖钩、罐钩间隙(mm)≥0.1,,,23,mm,0.1,,1,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机运行60分钟内取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
129,CMZI0129,7,集团标准,7,灌装,罐底打码,封口产品,,,,,Q/RW-TS-001-2023,,,,78,皱纹度,64,GC00000025,1,6,生产部,5,品管部,1,1,1,8,灌装出口,2,定期检测,,3,1,139,,2026-06-24 17:47:31,,,,,,1,,,1,单次,,,,4,6,,1次/CIP,/,皱纹度(%)≤30,,,26,%,0,30,0,1,14,复检,若有不合格，进行复检。,每次CIP清洗完成后开机运行60分钟内取一次，使用卷封投影仪对随机抽取的样品进行检测。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
